Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images,CITY,X,Y
10/9/2017 5:39,Anaheim,CA,USA,Sphere,2 minutes,Red light turns into a white light with smaller lights doing a dance before fading out. ((anonymous report)),10/19/2017,,Anaheim,-117.91524,33.83286
10/9/2017 5:30,Anaheim,CA,USA,Fireball,1,"On 91 freeway, we saw this orange ball of fire then it moved and it left a tail of fire. ((anonymous report))",10/19/2017,,Anaheim,-117.91524,33.83286
7/6/2017 20:58,Anaheim,CA,USA,Fireball,2 seconds,Fireball good across the sky leaving a trail. ((anonymous report)),7/7/2017,,Anaheim,-117.91524,33.83286
6/9/2017 17:29,Anaheim,CA,USA,Sphere,1 minute,"Drone-like sphere follows airplane in clear afternoon sky, then veers slowly away, before vanishing.",6/15/2017,,Anaheim,-117.91524,33.83286
4/17/2017 10:10,Anaheim,CA,USA,Fireball,10 seconds,Red orb spotted in daytime in Anaheim.,4/20/2017,,Anaheim,-117.91524,33.83286
4/6/2017 11:55,Anaheim,CA,USA,Circle,5 minutes,4 small white circular objects flying around in random patterns in the Southern California Sky.,4/7/2017,,Anaheim,-117.91524,33.83286
6/8/2016 21:10,Anaheim,CA,USA,Light,2 minutes,Satellite-looking object acts strange over Disneyland. (Disneyland UFO),6/10/2016,,Anaheim,-117.91524,33.83286
2/11/2016 11:30,Anaheim,CA,USA,Other,10,"Two orange-ish blinking lights, 30 degrees from horizon, faded then disappeared.",2/11/2016,,Anaheim,-117.91524,33.83286
11/13/2015 5:45,Anaheim,CA,USA,Fireball,>1 minute,Strange fireball in morning sky over Anaheim.,1/5/2016,,Anaheim,-117.91524,33.83286
11/7/2015 18:00,Anaheim,CA,USA,Circle,25 seconds,Strange bright light on the sky that left a green trail that later disappeared. ((NUFORC Note: US Navy missile launch. PD)),11/19/2015,,Anaheim,-117.91524,33.83286
11/7/2015 18:00,Anaheim,CA,USA,Light,10 minutes,We saw a cylinder shaped blue light moving slowly towards the south east.,11/12/2015,,Anaheim,-117.91524,33.83286
10/21/2015 19:03,Anaheim,CA,USA,Light,4 minutes,Solid Green lights then Solid Red zig zagging across the sky.,10/29/2015,,Anaheim,-117.91524,33.83286
9/7/2015 4:59,Anaheim,CA,USA,Light,Several hours,"White orb flying over Anaheim, CA",9/11/2015,,Anaheim,-117.91524,33.83286
7/12/2015 0:00,Anaheim,CA,USA,Fireball,3 seconds,Spinning lights completely disappear in Orange County.,7/17/2015,,Anaheim,-117.91524,33.83286
7/6/2015 0:00,Anaheim,CA,USA,Other,5 minutes,I was looking at the starsjupiter and venus through my binoculars when a redand blue coned shape object appeard heading south i could n,7/23/2015,,Anaheim,-117.91524,33.83286
6/22/2015 11:00,Anaheim,CA,USA,Rectangle,,"Large low hovering Rectangle, just off the busy highway",12/19/2021,,Anaheim,-117.91524,33.83286
6/4/2015 22:45,Anaheim,CA,USA,Oval,5-6 minutes,My wife and I saw what by all appearances was a UFO at Disneyland on the night of June 4th 2015.,6/15/2015,,Anaheim,-117.91524,33.83286
5/1/2015 23:50,Anaheim,CA,USA,Light,1 minute,Light in the sky.,5/8/2015,,Anaheim,-117.91524,33.83286
4/20/2015 0:00,Anaheim,CA,USA,Light,15-20 minutes,There where strange colored lights in the sky flashing quickly.,4/23/2015,,Anaheim,-117.91524,33.83286
2/26/2015 20:40,Anaheim,CA,USA,Light,~3 minutes,"Multiple fiery lights seen in the western sky moving at a slow speed, then eventually disappearing.",3/6/2015,,Anaheim,-117.91524,33.83286
12/30/2014 12:14,Anaheim,CA,USA,Sphere,3 minutes,Many silver spheres.,1/7/2015,,Anaheim,-117.91524,33.83286
12/12/2014 19:00,Anaheim,CA,USA,Chevron,1 minute,That it was big and a different shape that disappeared before our eyes. ((NUFORC Note: Atlas V missile launch. PD)),12/18/2014,,Anaheim,-117.91524,33.83286
11/10/2014 23:26,Anaheim,CA,USA,Oval,5 seconds,"Bright, Fast, and Red.",11/14/2014,,Anaheim,-117.91524,33.83286
9/19/2014 23:00,Anaheim,CA,USA,Disk,1 minute,"I have an encounter for second time in a week, with a Disk giant that was flying in the sealing of the building with another like big l",9/25/2014,,Anaheim,-117.91524,33.83286
9/16/2014 14:24,Anaheim,CA,USA,Unknown,1 minute,"A UFO with 3 alternating red, and 3 white, lights flashing, floated across sky then vanished.",9/18/2014,,Anaheim,-117.91524,33.83286
9/13/2014 23:15,Anaheim,CA,USA,Egg,2 minutes,Egg-shaped object hovering 3 feet off ground. Dark blue with rose/pink pulsaing interior light.,9/18/2014,,Anaheim,-117.91524,33.83286
7/5/2014 23:00,Anaheim,CA,USA,Light,5 minutes,Star light in the sky.,7/11/2014,,Anaheim,-117.91524,33.83286
5/4/2014 23:10,Anaheim,CA,USA,Fireball,3 minutes,Manuevering Fireballs in the Sky in Souther California,5/8/2014,,Anaheim,-117.91524,33.83286
3/12/2014 19:30,Anaheim,CA,USA,Sphere,2 minutes,Helicopter chasing ball of light.,3/18/2014,,Anaheim,-117.91524,33.83286
7/27/2013 22:00,Anaheim,CA,USA,Fireball,25 seconds,"Falling star, south of me, moments later saw a sphere floating towards me from the direction of where the falling star would have land",8/30/2013,,Anaheim,-117.91524,33.83286
7/12/2013 8:00,Anaheim,CA,USA,Light,5 seconds,"A bright star-like white light suddenly appeared around 8 a.m., a dark shaft appeared hanging down from it, then vanished.",7/22/2013,,Anaheim,-117.91524,33.83286
1/1/2013 21:00,Anaheim,CA,USA,Unknown,15 minutes,"Silent, hovering, orange light at about 500 ft and about 1oo yds away.and disappeared in an instant.",6/2/2013,,Anaheim,-117.91524,33.83286
11/8/2012 23:00,Anaheim,CA,USA,Sphere,15 minutes,Ball of multicolored light in sky,12/20/2012,,Anaheim,-117.91524,33.83286
9/26/2012 19:40,Anaheim,CA,USA,Light,about 5 minutes,Bright Copper color light moving over Anaheim CA sky,10/30/2012,,Anaheim,-117.91524,33.83286
9/11/2012 0:00,Anaheim,CA,USA,Light,5 minutes,Red light in sky dropping flares,9/24/2012,,Anaheim,-117.91524,33.83286
6/22/2012 20:30,Anaheim,CA,USA,Circle,2 -3 minutes,We were at Disneyland walking around and I noticed a round orange sphere/UFO moving very slow in the sky. It was an odd orange color w,7/4/2012,,Anaheim,-117.91524,33.83286
2/14/2012 0:00,Anaheim,CA,USA,Fireball,5 minutes,"Yellow glowing object that shone like a star but distinct from either stars , human craft, meteor",3/13/2012,,Anaheim,-117.91524,33.83286
11/3/2011 7:40,Anaheim,CA,USA,Light,3 seconds,"I saw a light object in the sky streaking very fast, then it faded away quick.",12/12/2011,,Anaheim,-117.91524,33.83286
9/25/2011 21:00,Anaheim,CA,USA,Triangle,,Three lights flying in triangular formation but did not move in a way that could have been a simple military formation.,10/10/2011,,Anaheim,-117.91524,33.83286
7/23/2011 23:06,Anaheim,CA,USA,Triangle,30-45 seconds,"We were fishing in Anaheim, CA, on July 23, 2011, when we saw a large triangle UFO fly overhead",8/21/2011,,Anaheim,-117.91524,33.83286
6/16/2011 21:00,Anaheim,CA,USA,Disk,3 minutes,UFO seen flying over Disneyland during fireworks show.,7/4/2012,,Anaheim,-117.91524,33.83286
12/26/2010 22:54,Anaheim,CA,USA,Triangle,5 seconds,three lighted triangular object,1/5/2011,,Anaheim,-117.91524,33.83286
11/28/2010 22:00,Anaheim,CA,USA,Triangle,20 seconds,"Low flying, triangular shaped, series of dimly lit orange lights",1/5/2011,,Anaheim,-117.91524,33.83286
10/10/2010 23:30,Anaheim,CA,USA,Disk,30,"UFO over Anaheim CA, near midnight, circular with blue lights. Investigated by mysterous helicopter.",11/21/2010,,Anaheim,-117.91524,33.83286
8/8/2010 10:00,Anaheim,CA,USA,Cross,23 minutes,"Cross-like UFO off 91 freeway in Anaheim, CA.",8/24/2010,,Anaheim,-117.91524,33.83286
6/3/2010 14:00,Anaheim,CA,USA,Sphere,10 min,"Two spheres over Disneyland, 06-03-2010.",6/10/2010,,Anaheim,-117.91524,33.83286
3/10/2010 0:45,Anaheim,CA,USA,Disk,5 seconds,Flying Saucer Seen Cruising Over I-5 Near Anaheim Late at Night,4/13/2010,,Anaheim,-117.91524,33.83286
12/24/2009 18:30,Anaheim,CA,USA,Formation,1-3 minutes,3 multicolored lights in triangular formation hovering and then rising up. It changed formation and moved on a curve several times.,2/14/2010,,Anaheim,-117.91524,33.83286
10/30/2009 22:20,Anaheim,CA,USA,Diamond,12 minutes,Large fiery orange object seemed to come apart then turned and climbed in altitude and speed.,12/12/2009,,Anaheim,-117.91524,33.83286
10/10/2009 20:30,Anaheim,CA,USA,Light,5 mins,UFO over Disneyland.,12/12/2009,,Anaheim,-117.91524,33.83286
9/20/2009 19:40,Anaheim,CA,USA,Light,30 mins,"Looked up in the WNW sky and saw a light that was blinking white,green,and then red; object briefly moved and then stayed still.",12/12/2009,,Anaheim,-117.91524,33.83286
4/30/2009 23:00,Anaheim,CA,USA,Sphere,5 min,orbs fast dissapear,5/12/2009,,Anaheim,-117.91524,33.83286
4/25/2009 22:45,Anaheim,CA,USA,Triangle,12 seconds,"Triangular shape object with very faint, dimmed circles for gray light seen over Disneyland.",5/12/2009,,Anaheim,-117.91524,33.83286
2/18/2009 21:32,Anaheim,CA,USA,Circle,15 minutes,Glowing Globe of Light,3/19/2009,,Anaheim,-117.91524,33.83286
1/31/2009 22:00,Anaheim,CA,USA,Triangle,10 Seconds,Triangle shape U.F.O. flying by overhead,3/19/2009,,Anaheim,-117.91524,33.83286
1/16/2009 20:30,Anaheim,CA,USA,Disk,1 min,Flying disk over Anaheim Ca,3/19/2009,,Anaheim,-117.91524,33.83286
11/14/2008 20:30,Anaheim,CA,USA,Disk,Five minutes,Spinning top shaped craft photographed in california November 2008,11/21/2010,,Anaheim,-117.91524,33.83286
1/26/2008 17:52,Anaheim,CA,USA,Fireball,1 to 2 min,"While Driving West bound on the 91 freeway around the State College exit. I thought I saw a falling star, but when they started to fly",2/14/2008,,Anaheim,-117.91524,33.83286
1/3/2008 15:28,Anaheim,CA,USA,Circle,constant,"Smoke ring in sky, anaheim, ca 1/04/2008",1/21/2008,,Anaheim,-117.91524,33.83286
9/11/2007 12:47,Anaheim,CA,USA,,none,Dear Petter i just wantted to take this oppertunity to thank you for the good work you are tryng to due with the UFO fanominon.,10/8/2007,,Anaheim,-117.91524,33.83286
4/13/2007 19:23,Anaheim,CA,USA,Light,1min,Facing west toward John Wayne Airport I observed two luminous objects flying above the light cloud cover at high altitude. Objects ente,4/27/2007,,Anaheim,-117.91524,33.83286
11/28/2006 23:00,Anaheim,CA,USA,Cigar,60 sec.,((HOAX??)) I saw a cigar shaped craft. I did not know if it was an alien craft.,12/14/2006,,Anaheim,-117.91524,33.83286
12/16/2004 20:30,Anaheim,CA,USA,Fireball,2-3 sec,large blue fireball moving very fast,1/11/2005,,Anaheim,-117.91524,33.83286
5/8/2004 22:00,Anaheim,CA,USA,Other,22:20,"It is about 11:29 PM right now, I went outside to check on my car that is parked on the outside curb of my apartment when I saw a star",5/10/2004,,Anaheim,-117.91524,33.83286
3/1/2004 10:50,Anaheim,CA,USA,Changing,5-7 minutes,A coworker and I noticed a black roundish object that appeared to be hovering above the Disneyland hotel.,3/9/2004,,Anaheim,-117.91524,33.83286
12/31/2003 1:00,Anaheim,CA,USA,Diamond,1 hour,The most best thing that I seen in my life,1/31/2004,,Anaheim,-117.91524,33.83286
6/18/2003 6:30,Anaheim,CA,USA,Triangle,5 minutes,"I saw a triangular, see through object",5/24/2005,,Anaheim,-117.91524,33.83286
5/13/2003 12:00,Anaheim,CA,USA,Cylinder,2 min,"My car, and the ones behind me stoped, and the U.F.O.'s landed,when they were gone the cars started up.",5/27/2003,,Anaheim,-117.91524,33.83286
7/20/2002 21:00,Anaheim,CA,USA,Teardrop,8 minutes,"One object , bell shapes, was observed at approximately 2130 to 2138 It came from the south and at changing speeds moved across the sky",7/26/2002,,Anaheim,-117.91524,33.83286
2/18/2002 22:15,Anaheim,CA,USA,Disk,1 minute,silent oval ufo,5/14/2002,,Anaheim,-117.91524,33.83286
12/4/2001 21:00,Anaheim,CA,USA,Formation,20 seconds,"Triangular formations over Anaheim, CA",12/5/2001,,Anaheim,-117.91524,33.83286
11/28/2001 18:00,Anaheim,CA,USA,Circle,20 sec,dim light mocing oddly,5/14/2002,,Anaheim,-117.91524,33.83286
11/24/1999 10:00,Anaheim,CA,USA,Fireball,15 min,Ufo shooting smaller crafts from bigger Ufo,10/31/2008,,Anaheim,-117.91524,33.83286
8/23/1999 16:00,Anaheim,CA,USA,Rectangle,5 minutes,"brown rectangular object, appeared very high, no movement or sound",10/2/1999,,Anaheim,-117.91524,33.83286
5/24/1999 18:00,Anaheim,CA,USA,Unknown,10 mins,Saw a shine object hovering next to the moon. Looked like the sun glinting off metal,6/23/1999,,Anaheim,-117.91524,33.83286
5/19/1999 15:30,Anaheim,CA,USA,Oval,30seconds,"slow moving, then abrubtly shot off in aprox 25 degree angle and quickly gone.",6/23/1999,,Anaheim,-117.91524,33.83286
8/23/1995 20:35,Anaheim,CA,USA,,3 min.,"Mother & son witness bizarre obj., ""the size of a football,"" hovering in sky. They pursue it in truck for some reason. Both alarmed.",11/2/1999,,Anaheim,-117.91524,33.83286
3/5/1995 12:00,Anaheim,CA,USA,Other,15 minutes,In March of 1995 returning from St. Joseph Hospital to give blood for a upcoming surgery I was going west on the 91 Freeway at about 12,10/31/2003,,Anaheim,-117.91524,33.83286
2/9/1995 17:40,Anaheim,CA,USA,,,Man calls to rept. two sightings in Anaheim on two sequential days. Sightings reptd. by many witnesses & local newspaper.,11/2/1999,,Anaheim,-117.91524,33.83286
1/1/1995 22:45,Anaheim,CA,USA,,2 minutes,"Telephoned Report: Man witnessed a motionless point of light, which then began moving to N and disappeared from sight.",11/20/2001,,Anaheim,-117.91524,33.83286
11/19/1988 18:15,Anaheim,CA,USA,Disk,30 secs-1 min,i saw what i thought was a shooting star but then it dissapered only to turn itself upright and just hoover over the house tops. for se,8/16/2002,,Anaheim,-117.91524,33.83286
11/19/1988 18:15,Anaheim,CA,USA,Circle,1-2 mins.,a disneyland area ufo 1988,10/12/2001,,Anaheim,-117.91524,33.83286
3/20/1972 17:30,Anaheim,CA,USA,Cylinder,20-30 seconds,Cylindrical shaped very fast hovering craft..1972 siting,6/12/2002,,Anaheim,-117.91524,33.83286
6/30/1963 14:00,Anaheim,CA,USA,Disk,20 min +,"First sighting 1963 disk shaped 50 foot diameter, no noise and was stable when stopped over my head.",4/18/2012,,Anaheim,-117.91524,33.83286
7/17/2016 22:00,Anaheim (NE of),CA,USA,Fireball,30 seconds,UFO on fire.,8/2/2016,,Anaheim,-117.91524,33.83286
12/22/2019 19:15,Anaheim Hills,CA,USA,Circle,on now,Three fwhite ussy lights were seen traveling in a circular pattern ((NUFORC Note: Advertising lights? PD)),12/22/2019,,Anaheim Hills,-117.76976,33.85186
12/17/2017 3:45,Anaheim Hills,CA,USA,Light,3 seconds,I saw a big bright blue light on right side.,12/21/2017,,Anaheim Hills,-117.76976,33.85186
6/2/2010 4:30,Anaheim Hills,CA,USA,Sphere,3 min or so,Blue ball of light over the Anaheim Hills area off the 55 N. when it meets with the 91(California),6/3/2010,,Anaheim Hills,-117.76976,33.85186
1/18/2009 20:40,Anaheim Hills,CA,USA,Oval,20 min,Moon colored orb with red light inside and bright star light just outside the orb,3/19/2009,,Anaheim Hills,-117.76976,33.85186
5/30/2005 2:36,Anaheim Hills,CA,USA,Light,27 minutes,Very slow almost hovering lights that seemed like aircraft lights but only moved maybe a mile in 27 minutes in an odd shaped path,6/20/2005,,Anaheim Hills,-117.76976,33.85186
12/23/2003 22:40,Anaheim Hills,CA,USA,Light,2 minutes,red lights in the sky,1/17/2004,,Anaheim Hills,-117.76976,33.85186
8/24/2003 21:15,Anaheim Hills,CA,USA,Light,4 seconds?,It looked like the light from a satelite.,8/28/2003,,Anaheim Hills,-117.76976,33.85186
7/14/2001 19:50,Anaheim Hills,CA,USA,Teardrop,15 minutes,"small, white, slowly moving object too high for an airplane, had to stare at the sky for about a min to even see it.",8/5/2001,,Anaheim Hills,-117.76976,33.85186
1/2/2000 21:30,Anaheim Hills,CA,USA,Light,1:30,We witnessed 3 green and 1 pink light flying in formation,1/7/2000,,Anaheim Hills,-117.76976,33.85186
1/27/1998 21:50,Anaheim Hills,CA,USA,Light,2-3 seconds,Bright bluegreen light streaking across sky from South to North.,3/7/1998,,Anaheim Hills,-117.76976,33.85186
12/27/2013 23:00,Anaheim Hills/Yorba Linda/Imperial Blvd close to 91 freeway,CA,USA,Unknown,15-20 seconds,Huge blue and green spheres orbiting a center object while the whole thing zipped around.,1/10/2014,,Anaheim Hills,-117.76976,33.85186
1/26/2008 17:45,Anaheim/Brea/Diamond Bar,CA,USA,Oval,15 minutes,2 Orange Orb hovering the california sky.,11/21/2010,,Anaheim Hills,-117.76976,33.85186
7/7/2017 0:30,Anahiem,CA,USA,Teardrop,3 minutes,Slow moving teardrop like red light in sky and dropping shooting-star like material.,7/7/2017,,Anahiem,-117.91524,33.83286
2/29/2020 19:45,Anderson,CA,USA,Circle,5 minutes,Neon orange lights took off in northwestern upward trajectory and then disappeared. The first craft split into two separate circular or,4/9/2020,,Anderson,-85.67828,40.10217
10/27/2019 21:00,Anderson,CA,USA,Light,5 seconds,Blue light with patterns about 4’X8’ on ground at our feet moved about 20’ then gone.,2/7/2020,,Anderson,-85.67828,40.10217
8/3/2019 3:00,Anderson,CA,USA,Disk,40 minutes,"Bright light in the sky hovering, then it moved slowly across the sky and the it came back hovered again and was spinning. We could see",8/23/2019,,Anderson,-85.67828,40.10217
7/7/2019 2:50,Anderson,CA,USA,Circle,4 minutes,"Very bright blue/white piont of light that stopped for a moment, then continued northeast. ((anonymous report))",7/12/2019,,Anderson,-85.67828,40.10217
6/10/2019 2:25,Anderson,CA,USA,Circle,10 minutes,Growing up at the base of Mount Shasta am used to a lot of stars. Well this night upon awakening I saw a lot of stars as I was turning,6/27/2019,,Anderson,-85.67828,40.10217
3/22/2018 22:30,Anderson,CA,USA,Triangle,15 seconds,I was laying on the ground looking up at the sky and I saw a triangle shaped light formation traveling from the S to N. It w,3/29/2018,,Anderson,-85.67828,40.10217
6/10/2017 10:15,Anderson,CA,USA,Oval,~20 minutes,Black object with luminescence seen in western sky moving south east.,6/15/2017,,Anderson,-85.67828,40.10217
8/8/2016 14:30,Anderson,CA,USA,Other,10 minutes,Bright floating tinfoil looking object.,8/16/2016,,Anderson,-85.67828,40.10217
2/3/2015 9:30,Anderson,CA,USA,Light,~2 seconds,"One orb of light shooting away from the smoke, another orb of light behind smoke, and one beam of light coming from top of the smoke.",2/6/2015,,Anderson,-85.67828,40.10217
